"MasterKey","File","Event","TYPE","R.ID","R.range","Dur.r","S.ID","S.range","Dur.s","S.DetScr","S.DetDec","ISec.range","Dur.ISec","Beg.r-Beg.s","End.r-End.s"
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071205 | MAX: 000000071205 | KeySeparator: 000000000000","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","389","71205:71205","1","0.231000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000115275 | MAX: 000000115275 | KeySeparator: 000000001270","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","510","115275:115275","1","0.379000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000085555 | MAX: 000000085665 | KeySeparator: 000000001271","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","373","85555:85665","111","0.294000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000021715 | MAX: 000000021715 | KeySeparator: 000000001272","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","82","21715:21715","1","0.172000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000138345 | MAX: 000000138345 | KeySeparator: 000000001273","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","581","138345:138345","1","0.122000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000013215 | MAX: 000000013275 | KeySeparator: 000000001274","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","56","13215:13275","61","0.197500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000084595 | MAX: 000000084595 | KeySeparator: 000000001275","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","364","84595:84595","1","0.286000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000141865 | MAX: 000000142015 | KeySeparator: 000000001276","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","607","141865:142015","151","0.277000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000130975 | MAX: 000000130975 | KeySeparator: 000000001277","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","556","130975:130975","1","0.290000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000086585 | MAX: 000000086585 | KeySeparator: 000000001278","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","381","86585:86585","1","0.394000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000046835 | MAX: 000000046835 | KeySeparator: 000000001279","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","125","46835:46835","1","0.127000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000013965 | MAX: 000000013965 | KeySeparator: 000000001280","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","63","13965:13965","1","0.113000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000086755 | MAX: 000000086815 | KeySeparator: 000000001281","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","383","86755:86815","61","0.391167","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000110035 | MAX: 000000110135 | KeySeparator: 000000001282","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","471","110035:110135","101","0.325222","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000172595 | MAX: 000000172605 | KeySeparator: 000000001283","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","743","172595:172605","11","0.659000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000012975 | MAX: 000000012985 | KeySeparator: 000000001284","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","54","12975:12985","11","0.297500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000114395 | MAX: 000000114435 | KeySeparator: 000000001285","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","499","114395:114435","41","0.189000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000138615 | MAX: 000000138635 | KeySeparator: 000000001286","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","583","138615:138635","21","0.915000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000064405 | MAX: 000000064405 | KeySeparator: 000000001287","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","248","64405:64405","1","0.125000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000063935 | MAX: 000000064095 | KeySeparator: 000000001288","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","246","63935:64095","161","0.323933","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000067195 | MAX: 000000067215 | KeySeparator: 000000001289","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","263","67195:67215","21","0.315333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000106565 | MAX: 000000106585 | KeySeparator: 000000001290","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","437","106565:106585","21","0.152667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000148605 | MAX: 000000148605 | KeySeparator: 000000001291","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","637","148605:148605","1","0.178000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000171045 | MAX: 000000171045 | KeySeparator: 000000001292","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","728","171045:171045","1","0.107000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000143525 | MAX: 000000143565 | KeySeparator: 000000001293","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","616","143525:143565","41","0.397000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000057165 | MAX: 000000057165 | KeySeparator: 000000001294","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","196","57165:57165","1","0.318000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000084305 | MAX: 000000084305 | KeySeparator: 000000001295","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","361","84305:84305","1","0.145000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000137145 | MAX: 000000137145 | KeySeparator: 000000001296","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","575","137145:137145","1","0.716000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000046565 | MAX: 000000046605 | KeySeparator: 000000001297","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","121","46565:46605","41","0.150250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000054115 | MAX: 000000054285 | KeySeparator: 000000001298","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","176","54115:54285","171","0.281824","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000156645 | MAX: 000000156655 | KeySeparator: 000000001299","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","673","156645:156655","11","0.734000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000085455 | MAX: 000000085505 | KeySeparator: 000000001300","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","372","85455:85505","51","0.472500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000083185 | MAX: 000000083185 | KeySeparator: 000000001301","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","351","83185:83185","1","0.386000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000141225 | MAX: 000000141245 | KeySeparator: 000000001302","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","603","141225:141245","21","0.305000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000108875 | MAX: 000000108875 | KeySeparator: 000000001303","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","459","108875:108875","1","0.222000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000161065 | MAX: 000000161075 | KeySeparator: 000000001304","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","699","161065:161075","11","0.210000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000114925 | MAX: 000000114955 | KeySeparator: 000000001305","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","506","114925:114955","31","0.262667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000111555 | MAX: 000000111585 | KeySeparator: 000000001306","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","490","111555:111585","31","0.153000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000107075 | MAX: 000000107095 | KeySeparator: 000000001307","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","441","107075:107095","21","0.243000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000045945 | MAX: 000000045945 | KeySeparator: 000000001308","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","118","45945:45945","1","0.526000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000117065 | MAX: 000000117065 | KeySeparator: 000000001309","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","522","117065:117065","1","0.402000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000089755 | MAX: 000000089775 | KeySeparator: 000000001310","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","393","89755:89775","21","0.309333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000169955 | MAX: 000000169955 | KeySeparator: 000000001311","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","726","169955:169955","1","0.119000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000036785 | MAX: 000000036795 | KeySeparator: 000000001312","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","91","36785:36795","11","0.190500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000166715 | MAX: 000000166715 | KeySeparator: 000000001313","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","716","166715:166715","1","0.162000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000070065 | MAX: 000000070085 | KeySeparator: 000000001314","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","286","70065:70085","21","0.163333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000071065 | MAX: 000000071115 | KeySeparator: 000000001315","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","296","71065:71115","51","0.474333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000080075 | MAX: 000000080075 | KeySeparator: 000000001316","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","331","80075:80075","1","0.342000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000106825 | MAX: 000000106925 | KeySeparator: 000000001317","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","438","106825:106925","101","0.271875","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000072145 | MAX: 000000072145 | KeySeparator: 000000001318","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","299","72145:72145","1","0.151000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000063315 | MAX: 000000063355 | KeySeparator: 000000001319","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","238","63315:63355","41","0.384750","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000038825 | MAX: 000000038825 | KeySeparator: 000000001320","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","93","38825:38825","1","0.141000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000149355 | MAX: 000000149355 | KeySeparator: 000000001321","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","642","149355:149355","1","0.122000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000092205 | MAX: 000000092205 | KeySeparator: 000000001322","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","397","92205:92205","1","0.379000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000061455 | MAX: 000000061475 | KeySeparator: 000000001323","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","222","61455:61475","21","0.189667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000013855 | MAX: 000000013935 | KeySeparator: 000000001324","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","62","13855:13935","81","0.268556","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000066305 | MAX: 000000066335 | KeySeparator: 000000001325","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","258","66305:66335","31","0.460667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000012735 | MAX: 000000012745 | KeySeparator: 000000001326","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","52","12735:12745","11","0.795000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000048155 | MAX: 000000048155 | KeySeparator: 000000001327","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","139","48155:48155","1","0.691000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000007235 | MAX: 000000007235 | KeySeparator: 000000001328","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","31","7235:7235","1","0.301000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000109145 | MAX: 000000109375 | KeySeparator: 000000001329","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","462","109145:109375","231","0.470917","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000045035 | MAX: 000000045035 | KeySeparator: 000000001330","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","113","45035:45035","1","0.231000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000084385 | MAX: 000000084565 | KeySeparator: 000000001331","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","363","84385:84565","181","0.248786","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000087365 | MAX: 000000087365 | KeySeparator: 000000001332","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","387","87365:87365","1","0.243000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000171885 | MAX: 000000171885 | KeySeparator: 000000001333","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","736","171885:171885","1","0.105000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000110645 | MAX: 000000110665 | KeySeparator: 000000001334","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","480","110645:110665","21","0.813500","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000069395 | MAX: 000000069395 | KeySeparator: 000000001335","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","280","69395:69395","1","0.681000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000047435 | MAX: 000000047435 | KeySeparator: 000000001336","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","136","47435:47435","1","0.165000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000069965 | MAX: 000000069965 | KeySeparator: 000000001337","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","284","69965:69965","1","0.369000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000109575 | MAX: 000000109585 | KeySeparator: 000000001338","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","466","109575:109585","11","0.175500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000162855 | MAX: 000000163405 | KeySeparator: 000000001339","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","705","162855:163405","551","0.758962","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000151595 | MAX: 000000151625 | KeySeparator: 000000001340","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","662","151595:151625","31","0.266667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000059465 | MAX: 000000059465 | KeySeparator: 000000001341","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","210","59465:59465","1","0.248000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000069555 | MAX: 000000069575 | KeySeparator: 000000001342","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","283","69555:69575","21","0.359000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000171265 | MAX: 000000171285 | KeySeparator: 000000001343","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","731","171265:171285","21","0.289000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000059955 | MAX: 000000060005 | KeySeparator: 000000001344","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","212","59955:60005","51","0.324000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000047375 | MAX: 000000047375 | KeySeparator: 000000001345","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","134","47375:47375","1","0.281000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000083045 | MAX: 000000083055 | KeySeparator: 000000001346","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","350","83045:83055","11","0.428500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000127175 | MAX: 000000127195 | KeySeparator: 000000001347","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","549","127175:127195","21","0.306000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000065385 | MAX: 000000065535 | KeySeparator: 000000001348","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","254","65385:65535","151","0.296769","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000113835 | MAX: 000000113835 | KeySeparator: 000000001349","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","497","113835:113835","1","0.257000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000173915 | MAX: 000000173945 | KeySeparator: 000000001350","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","750","173915:173945","31","0.270333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000057435 | MAX: 000000057495 | KeySeparator: 000000001351","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","199","57435:57495","61","0.272333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Embrace | MIN: 000000068935 | MAX: 000000068935 | KeySeparator: 000000001352","LGW_20071123_E1_CAM1.mpeg","Embrace","Unmapped_Sys","","","","275","68935:68935","1","0.369000","NO","","","",""
